"id","mac_id","pid","status","sn","imei","mini_app_code","iccid","channel_id","remarks","created_at","updated_at","deleted_at"
129,"1813bHmuwFwTG",0,1,100101850100129,867186033808717,"https://liar.yuejiyou.com/?mac=1813bHmuwFwTG",89860402101700293129,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
130,"362226ZCVgFWfq",0,1,100101850100130,867186033810184,"https://liar.yuejiyou.com/?mac=362226ZCVgFWfq",89860402101700293130,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
131,"24e3b6ZCVgHvhz",0,1,100101850100131,867186033915363,"https://liar.yuejiyou.com/?mac=24e3b6ZCVgHvhz",89860402101700293131,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
132,"ed183HmuwFB3L",0,4,100101850100132,867186033810291,"https://liar.yuejiyou.com/?mac=ed183HmuwFB3L",89860402101700293132,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
133,"a37486ZCVgGLeJ",0,1,100101850100133,867186033916874,"https://liar.yuejiyou.com/?mac=a37486ZCVgGLeJ",89860402101700293133,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
134,"0f74e6ZCVgIcsZ",0,1,100101850100134,867186033810200,"https://liar.yuejiyou.com/?mac=0f74e6ZCVgIcsZ",89860402101700293134,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
135,"e7ea76ZCVgEL9b",0,1,100101850100135,867186033770933,"https://liar.yuejiyou.com/?mac=e7ea76ZCVgEL9b",89860402101700293135,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
136,"b6a726ZCVgFYQJ",0,1,100101850100136,867186033915504,"https://liar.yuejiyou.com/?mac=b6a726ZCVgFYQJ",89860402101700293136,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
137,"b9bbf6ZCVgGPEV",0,1,100101850100137,867186033915710,"https://liar.yuejiyou.com/?mac=b9bbf6ZCVgGPEV",89860402101700293137,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
138,"6e7976ZCVgI4oZ",0,1,100101850100138,867186033915595,"https://liar.yuejiyou.com/?mac=6e7976ZCVgI4oZ",89860402101700293138,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
139,"9f17b6ZCVgHZIF",0,1,100101850100139,867186033904441,"https://liar.yuejiyou.com/?mac=9f17b6ZCVgHZIF",89860402101700293139,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
140,"1be556ZCVgIcsZ",0,1,100101850100140,867186033759456,"https://liar.yuejiyou.com/?mac=1be556ZCVgIcsZ",89860402101700293140,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
141,"3903e6ZCVgHsq9",0,1,100101850100141,867186033810234,"https://liar.yuejiyou.com/?mac=3903e6ZCVgHsq9",89860402101700293141,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
142,"1402d6ZCVgI70h",0,1,100101850100142,867186033770941,"https://liar.yuejiyou.com/?mac=1402d6ZCVgI70h",89860402101700293142,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
143,"4ce436ZCVgGxY9",0,1,100101850100143,867186033904466,"https://liar.yuejiyou.com/?mac=4ce436ZCVgGxY9",89860402101700293143,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
144,"ee28c6ZCVgFVt3",0,1,100101850100144,867186033904391,"https://liar.yuejiyou.com/?mac=ee28c6ZCVgFVt3",89860402101700293144,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
145,"340666ZCVgFcsJ",0,1,100101850100145,867186033916056,"https://liar.yuejiyou.com/?mac=340666ZCVgFcsJ",89860402101700293145,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
146,"0a6c86ZCVgGghn",0,1,100101850100146,867186033810424,"https://liar.yuejiyou.com/?mac=0a6c86ZCVgGghn",89860402101700293146,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
147,"cbfb86ZCVgEULX",0,1,100101850100147,867186033808816,"https://liar.yuejiyou.com/?mac=cbfb86ZCVgEULX",89860402101700293147,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
148,"d83086ZCVgERoh",0,1,100101850100148,867186033915272,"https://liar.yuejiyou.com/?mac=d83086ZCVgERoh",89860402101700293148,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
149,"cb4046ZCVgHD5s",0,1,100101850100149,867186033892505,"https://liar.yuejiyou.com/?mac=cb4046ZCVgHD5s",89860402101700293149,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
150,"ef905HmuwFCmq",0,1,100101850100150,867186033808998,"https://liar.yuejiyou.com/?mac=ef905HmuwFCmq",89860402101700293150,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
151,"9330c6ZCVgEFGu",0,1,100101850100151,867186033916452,"https://liar.yuejiyou.com/?mac=9330c6ZCVgEFGu",89860402101700293151,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
152,"973fd6ZCVgHrTU",0,1,100101850100152,867186033759498,"https://liar.yuejiyou.com/?mac=973fd6ZCVgHrTU",89860402101700293152,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
153,"20dcd6ZCVgIgmW",0,1,100101850100153,867186033915389,"https://liar.yuejiyou.com/?mac=20dcd6ZCVgIgmW",89860402101700293153,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
154,"763716ZCVgEBwq",0,1,100101850100154,867186033810481,"https://liar.yuejiyou.com/?mac=763716ZCVgEBwq",89860402101700293154,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
155,"9fd0a6ZCVgHGJg",0,1,100101850100155,867186033915736,"https://liar.yuejiyou.com/?mac=9fd0a6ZCVgHGJg",89860402101700293155,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
156,"2184d6ZCVgHDRQ",0,1,100101850100156,867186033916833,"https://liar.yuejiyou.com/?mac=2184d6ZCVgHDRQ",89860402101700293156,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
157,"74f766ZCVgF9Bk",0,1,100101850100157,867186033809814,"https://liar.yuejiyou.com/?mac=74f766ZCVgF9Bk",89860402101700293157,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
158,"da7f66ZCVgFFBc",0,1,100101850100158,867186033755496,"https://liar.yuejiyou.com/?mac=da7f66ZCVgFFBc",89860402101700293158,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
159,"e27f46ZCVgECiO",0,1,100101850100159,867186033915405,"https://liar.yuejiyou.com/?mac=e27f46ZCVgECiO",89860402101700293159,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
160,"2eecc6ZCVgFUaq",0,1,100101850100160,867186033810168,"https://liar.yuejiyou.com/?mac=2eecc6ZCVgFUaq",89860402101700293160,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
161,"973936ZCVgEBMy",0,1,100101850100161,867186033916312,"https://liar.yuejiyou.com/?mac=973936ZCVgEBMy",89860402101700293161,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
162,"b01f3HmuwFlIa",0,1,100101850100162,867186033915322,"https://liar.yuejiyou.com/?mac=b01f3HmuwFlIa",89860402101700293162,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
163,"90b1c6ZCVgHsa3",0,1,100101850100163,867186033810119,"https://liar.yuejiyou.com/?mac=90b1c6ZCVgHsa3",89860402101700293163,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
164,"29a326ZCVgI5XN",0,1,100101850100164,867186033915306,"https://liar.yuejiyou.com/?mac=29a326ZCVgI5XN",89860402101700293164,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
165,"6a6eb6ZCVgFYQL",0,1,100101850100165,867186033897116,"https://liar.yuejiyou.com/?mac=6a6eb6ZCVgFYQL",89860402101700293165,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
166,"3a1b4HmuwFplZ",0,1,100101850100166,867186033915744,"https://liar.yuejiyou.com/?mac=3a1b4HmuwFplZ",89860402101700293166,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
167,"cfa7e6ZCVgELFt",0,1,100101850100167,867186033916668,"https://liar.yuejiyou.com/?mac=cfa7e6ZCVgELFt",89860402101700293167,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
168,"95b2a6ZCVgEL9d",0,1,100101850100168,867186033916411,"https://liar.yuejiyou.com/?mac=95b2a6ZCVgEL9d",89860402101700293168,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
169,"04ef9HmuwFwnt",0,1,100101850100169,867186033770925,"https://liar.yuejiyou.com/?mac=04ef9HmuwFwnt",89860402101700293169,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
170,"9c64c6ZCVgEB0b",0,1,100101850100170,867186033810218,"https://liar.yuejiyou.com/?mac=9c64c6ZCVgEB0b",89860402101700293170,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
171,"9bbcd6ZCVgGOSz",0,1,100101850100171,867186033882019,"https://liar.yuejiyou.com/?mac=9bbcd6ZCVgGOSz",89860402101700293171,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
172,"735096ZCVgIcZh",0,1,100101850100172,867186033810739,"https://liar.yuejiyou.com/?mac=735096ZCVgIcZh",89860402101700293172,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
173,"004086ZCVgFIIL",0,1,100101850100173,867186033810457,"https://liar.yuejiyou.com/?mac=004086ZCVgFIIL",89860402101700293173,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
174,"961156ZCVgGP8H",0,1,100101850100174,867186033916395,"https://liar.yuejiyou.com/?mac=961156ZCVgGP8H",89860402101700293174,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
175,"bec076ZCVgFqfB",0,1,100101850100175,867186033904490,"https://liar.yuejiyou.com/?mac=bec076ZCVgFqfB",89860402101700293175,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
176,"711564kQEsXzN",0,1,100101850100176,867186033809558,"https://liar.yuejiyou.com/?mac=711564kQEsXzN",89860402101700293176,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
177,"65d736ZCVgF7Mr",0,1,100101850100177,867186033811117,"https://liar.yuejiyou.com/?mac=65d736ZCVgF7Mr",89860402101700293177,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
178,"d2f776ZCVgGniT",0,1,100101850100178,867186033810606,"https://liar.yuejiyou.com/?mac=d2f776ZCVgGniT",89860402101700293178,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
179,"67aab6ZCVgGxI3",0,1,100101850100179,867186033891705,"https://liar.yuejiyou.com/?mac=67aab6ZCVgGxI3",89860402101700293179,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
180,"66acc6ZCVgFEOP",0,1,100101850100180,867186033816710,"https://liar.yuejiyou.com/?mac=66acc6ZCVgFEOP",89860402101700293180,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
181,"4a3a06ZCVgIkN9",0,1,100101850100181,867186033810747,"https://liar.yuejiyou.com/?mac=4a3a06ZCVgIkN9",89860402101700293181,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
182,"43aa26ZCVgHzrF",0,1,100101850100182,867186033810929,"https://liar.yuejiyou.com/?mac=43aa26ZCVgHzrF",89860402101700293182,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
183,"3740e6ZCVgGfL9",0,1,100101850100183,867186033755546,"https://liar.yuejiyou.com/?mac=3740e6ZCVgGfL9",89860402101700293183,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
184,"ec0ac6ZCVgEXDp",0,1,100101850100184,867186033894618,"https://liar.yuejiyou.com/?mac=ec0ac6ZCVgEXDp",89860402101700293184,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
185,"8baec6ZCVgEIhN",0,1,100101850100185,867186033810945,"https://liar.yuejiyou.com/?mac=8baec6ZCVgEIhN",89860402101700293185,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
186,"f84f26ZCVgGaOH",0,1,100101850100186,867186033895482,"https://liar.yuejiyou.com/?mac=f84f26ZCVgGaOH",89860402101700293186,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
187,"c2da66ZCVgEOgM",0,1,100101850100187,867186033904425,"https://liar.yuejiyou.com/?mac=c2da66ZCVgEOgM",89860402101700293187,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
188,"06a16HmuwFgvC",0,1,100101850100188,867186033915314,"https://liar.yuejiyou.com/?mac=06a16HmuwFgvC",89860402101700293188,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
189,"b86ec6ZCVgEO0E",0,1,100101850100189,867186033811125,"https://liar.yuejiyou.com/?mac=b86ec6ZCVgEO0E",89860402101700293189,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
190,"fecfd6ZCVgFYAE",0,1,100101850100190,867186033860858,"https://liar.yuejiyou.com/?mac=fecfd6ZCVgFYAE",89860402101700293190,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
191,"54bac6ZCVgEEU8",0,1,100101850100191,867186033904474,"https://liar.yuejiyou.com/?mac=54bac6ZCVgEEU8",89860402101700293191,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
192,"fa9c86ZCVgF3mg",0,1,100101850100192,867186033810978,"https://liar.yuejiyou.com/?mac=fa9c86ZCVgF3mg",89860402101700293192,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
193,"5c1446ZCVgFYAE",0,1,100101850100193,867186033819912,"https://liar.yuejiyou.com/?mac=5c1446ZCVgFYAE",89860402101700293193,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
194,"4a1de6ZCVgFxxe",0,1,100101850100194,867186033810507,"https://liar.yuejiyou.com/?mac=4a1de6ZCVgFxxe",89860402101700293194,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
195,"20f0c6ZCVgEUM0",0,1,100101850100195,867186033915397,"https://liar.yuejiyou.com/?mac=20f0c6ZCVgEUM0",89860402101700293195,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
196,"0aea86ZCVgFtDi",0,1,100101850100196,867186033819102,"https://liar.yuejiyou.com/?mac=0aea86ZCVgFtDi",89860402101700293196,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
197,"ffb3f6ZCVgF0KY",0,1,100101850100197,867186033904292,"https://liar.yuejiyou.com/?mac=ffb3f6ZCVgF0KY",89860402101700293197,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
198,"117956ZCVgGPoQ",0,1,100101850100198,867186033810754,"https://liar.yuejiyou.com/?mac=117956ZCVgGPoQ",89860402101700293198,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
199,"7c5db6ZCVgEFGw",0,1,100101850100199,867186033810952,"https://liar.yuejiyou.com/?mac=7c5db6ZCVgEFGw",89860402101700293199,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
200,"086486ZCVgHvNS",0,1,100101850100200,867186033823906,"https://liar.yuejiyou.com/?mac=086486ZCVgHvNS",89860402101700293200,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
201,"b8e686ZCVgGITC",0,1,100101850100201,867186033916049,"https://liar.yuejiyou.com/?mac=b8e686ZCVgGITC",89860402101700293201,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
202,"c85feHmuwFn0Q",0,1,100101850100202,867186033860973,"https://liar.yuejiyou.com/?mac=c85feHmuwFn0Q",89860402101700293202,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
203,"61b296ZCVgFJf2",0,1,100101850100203,867186033793844,"https://liar.yuejiyou.com/?mac=61b296ZCVgFJf2",89860402101700293203,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
204,"3fe696ZCVgEzrq",0,1,100101850100204,867186033816249,"https://liar.yuejiyou.com/?mac=3fe696ZCVgEzrq",89860402101700293204,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
205,"8df54HmuwFANG",0,1,100101850100205,867186033891499,"https://liar.yuejiyou.com/?mac=8df54HmuwFANG",89860402101700293205,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
206,"955dc4kQEsVKU",0,1,100101850100206,867186033904227,"https://liar.yuejiyou.com/?mac=955dc4kQEsVKU",89860402101700293206,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
207,"ccb26HmuwFxq0",0,1,100101850100207,867186033810705,"https://liar.yuejiyou.com/?mac=ccb26HmuwFxq0",89860402101700293207,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
208,"215654kQEsX3y",0,1,100101850100208,867186033904342,"https://liar.yuejiyou.com/?mac=215654kQEsX3y",89860402101700293208,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
209,"9cbb56ZCVgF2zS",0,1,100101850100209,867186033916403,"https://liar.yuejiyou.com/?mac=9cbb56ZCVgF2zS",89860402101700293209,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
210,"3359c6ZCVgEUfK",0,1,100101850100210,867186033770974,"https://liar.yuejiyou.com/?mac=3359c6ZCVgEUfK",89860402101700293210,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
211,"ea9376ZCVgG3Nf",0,1,100101850100211,867186033916197,"https://liar.yuejiyou.com/?mac=ea9376ZCVgG3Nf",89860402101700293211,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
212,"4377b6ZCVgHaZz",0,1,100101850100212,867186033810267,"https://liar.yuejiyou.com/?mac=4377b6ZCVgHaZz",89860402101700293212,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
213,"ad0906ZCVgGPoR",0,1,100101850100213,867186033755371,"https://liar.yuejiyou.com/?mac=ad0906ZCVgGPoR",89860402101700293213,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
214,"3668b6ZCVgFccF",0,1,100101850100214,867186033810895,"https://liar.yuejiyou.com/?mac=3668b6ZCVgFccF",89860402101700293214,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
215,"fbea96ZCVgFOXT",0,1,100101850100215,867186033811174,"https://liar.yuejiyou.com/?mac=fbea96ZCVgFOXT",89860402101700293215,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
216,"51f636ZCVgGfLb",0,1,100101850100216,867186033904318,"https://liar.yuejiyou.com/?mac=51f636ZCVgGfLb",89860402101700293216,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
217,"d2f476ZCVgHJkB",0,1,100101850100217,867186033763508,"https://liar.yuejiyou.com/?mac=d2f476ZCVgHJkB",89860402101700293217,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
218,"ad2486ZCVgGHR7",0,1,100101850100218,867186033810192,"https://liar.yuejiyou.com/?mac=ad2486ZCVgGHR7",89860402101700293218,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
219,"7cfc06ZCVgGH4J",0,1,100101850100219,867186033810176,"https://liar.yuejiyou.com/?mac=7cfc06ZCVgGH4J",89860402101700293219,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
220,"7d7a06ZCVgFG7v",0,1,100101850100220,867186033810283,"https://liar.yuejiyou.com/?mac=7d7a06ZCVgFG7v",89860402101700293220,1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
221,"7f89e6ZCVgFoGR",0,1,100101850100221,867186033888487,"https://liar.yuejiyou.com/?mac=7f89e6ZCVgFoGR","",1,"测试","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
222,"6907f6ZCVgHcOt",0,1,100101850100222,"","https://liar.yuejiyou.com/?mac=6907f6ZCVgHcOt","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
223,"3c1766ZCVgHCj7",0,1,100101850100223,"","https://liar.yuejiyou.com/?mac=3c1766ZCVgHCj7","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
224,"9b34b6ZCVgGoBz",0,1,100101850100224,"","https://liar.yuejiyou.com/?mac=9b34b6ZCVgGoBz","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
225,"c88416ZCVgHfpL",0,1,100101850100225,"","https://liar.yuejiyou.com/?mac=c88416ZCVgHfpL","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
226,"8d9966ZCVgI4Vj",0,1,100101850100226,"","https://liar.yuejiyou.com/?mac=8d9966ZCVgI4Vj","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
227,"f96086ZCVgGWad",0,1,100101850100227,"","https://liar.yuejiyou.com/?mac=f96086ZCVgGWad","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
228,"66add6ZCVgF957",0,1,100101850100228,"","https://liar.yuejiyou.com/?mac=66add6ZCVgF957","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
229,"4e6a96ZCVgGHkR",0,1,100101850100229,"","https://liar.yuejiyou.com/?mac=4e6a96ZCVgGHkR","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
230,"145396ZCVgGrJ7",0,1,100101850100230,"","https://liar.yuejiyou.com/?mac=145396ZCVgGrJ7","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
231,"6f50f6ZCVgI23T",0,1,100101850100231,"","https://liar.yuejiyou.com/?mac=6f50f6ZCVgI23T","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
232,"b8ddb6ZCVgHuvf",0,1,100101850100232,"","https://liar.yuejiyou.com/?mac=b8ddb6ZCVgHuvf","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
233,"998916ZCVgFUWR",0,1,100101850100233,"","https://liar.yuejiyou.com/?mac=998916ZCVgFUWR","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
234,"d6f546ZCVgI36p",0,1,100101850100234,"","https://liar.yuejiyou.com/?mac=d6f546ZCVgI36p","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
235,"993126ZCVgHw41",0,1,100101850100235,"","https://liar.yuejiyou.com/?mac=993126ZCVgHw41","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
236,"48daa6ZCVgFKxI",0,1,100101850100236,"","https://liar.yuejiyou.com/?mac=48daa6ZCVgFKxI","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
237,"08f146ZCVgI8z8",0,1,100101850100237,"","https://liar.yuejiyou.com/?mac=08f146ZCVgI8z8","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
238,"cdd156ZCVgFPKi",0,1,100101850100238,"","https://liar.yuejiyou.com/?mac=cdd156ZCVgFPKi","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
239,"887956ZCVgHD5w",0,1,100101850100239,"","https://liar.yuejiyou.com/?mac=887956ZCVgHD5w","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
240,"54f04HmuwFyYO",0,1,100101850100240,"","https://liar.yuejiyou.com/?mac=54f04HmuwFyYO","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
241,"521f26ZCVgG4zE",0,1,100101850100241,"","https://liar.yuejiyou.com/?mac=521f26ZCVgG4zE","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
242,"cd5eb6ZCVgFgT0",0,1,100101850100242,"","https://liar.yuejiyou.com/?mac=cd5eb6ZCVgFgT0","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
243,"003166ZCVgGXJ0",0,1,100101850100243,"","https://liar.yuejiyou.com/?mac=003166ZCVgGXJ0","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
244,"d602a6ZCVgEIhQ",0,1,100101850100244,"","https://liar.yuejiyou.com/?mac=d602a6ZCVgEIhQ","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
245,"a24096ZCVgI70m",0,1,100101850100245,"","https://liar.yuejiyou.com/?mac=a24096ZCVgI70m","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
246,"bee826ZCVgHsGm",0,1,100101850100246,"","https://liar.yuejiyou.com/?mac=bee826ZCVgHsGm","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
247,"0e5b46ZCVgELFw",0,1,100101850100247,"","https://liar.yuejiyou.com/?mac=0e5b46ZCVgELFw","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
248,"068146ZCVgGa2m",0,1,100101850100248,"","https://liar.yuejiyou.com/?mac=068146ZCVgGa2m","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
249,"e78716ZCVgGURA",0,4,100101850100249,867186033816496,"https://liar.yuejiyou.com/?mac=e78716ZCVgGURA","",1,"设备测试","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
250,"c27f86ZCVgG1Ie",0,4,100101850100250,867186033911974,"https://liar.yuejiyou.com/?mac=c27f86ZCVgG1Ie","",1,"","2018-06-06 03:14:48","2018-06-06 03:14:48",NULL
251,12345678901234,0,1,867186033911974,867186033911974,"",NULL,1,"王博测试","2018-07-18 00:00:00","2018-07-18 00:00:00",NULL
252,"e89d671mWip5zX",0,1,100101850200001,867186033818450,"https://liar.3igtech.com/?mac=e89d671mWip5zX",89860404101870936750,1,"","2018-08-02 07:05:06","2018-08-02 07:05:06",NULL
253,"2326571mWioXfP",0,1,100101850200002,867186033885319,"https://liar.3igtech.com/?mac=2326571mWioXfP",89860404101870936751,1,"","2018-08-02 07:05:06","2018-08-02 07:05:06",NULL
254,"79be8HxieeJd7",0,1,100101850200003,867186033926832,"https://liar.3igtech.com/?mac=79be8HxieeJd7",89860404101870936752,1,"","2018-08-02 07:05:06","2018-08-02 07:05:06",NULL
255,"35a4171mWipstj",0,1,100101850200004,867186033817098,"https://liar.3igtech.com/?mac=35a4171mWipstj",89860404101870936753,1,"","2018-08-02 07:05:06","2018-08-02 07:05:06",NULL
256,"922d571mWipSud",0,1,100101850200005,867186033819037,"https://liar.3igtech.com/?mac=922d571mWipSud",89860404101870936754,1,"","2018-08-02 07:05:06","2018-08-02 07:05:06",NULL
257,"fa5ee71mWinD33",0,1,100101850200006,867186033817445,"https://liar.3igtech.com/?mac=fa5ee71mWinD33",89860404101870936755,1,"","2018-08-02 07:05:06","2018-08-02 07:05:06",NULL
258,"00d7a71mWiqxQJ",0,1,100101850200007,867186033819219,"https://liar.3igtech.com/?mac=00d7a71mWiqxQJ",89860404101870936756,1,"","2018-08-02 07:05:06","2018-08-02 07:05:06",NULL
259,"fc27471mWins7D",0,1,100101850200008,867186033819441,"https://liar.3igtech.com/?mac=fc27471mWins7D",89860404101870936757,1,"","2018-08-02 07:05:06","2018-08-02 07:05:06",NULL
260,"d173d71mWipP6x",0,1,100101850200009,867186033817486,"https://liar.3igtech.com/?mac=d173d71mWipP6x",89860404101870936758,1,"","2018-08-02 07:05:06","2018-08-02 07:05:06",NULL
261,"9c596HxieeT61",0,1,100101850200010,867186033819078,"https://liar.3igtech.com/?mac=9c596HxieeT61",89860404101870936759,1,"","2018-08-02 07:05:06","2018-08-02 07:05:06",NULL
262,"0944871mWiqJOF",0,1,100101850200011,867186033829325,"https://liar.3igtech.com/?mac=0944871mWiqJOF",89860404101870936760,1,"","2018-08-02 07:05:06","2018-08-02 07:05:06",NULL
